id,source,name,address,place_type,price_level,user_rating_google,user_rating_yelp,avg_user_rating,latitude,longitude,nearest_metro_station_name,nearest_metro_distance_meters,nearest_metro_route_codes,detail_url
En5RDuMm8P1gHAGWhOZnqg,yelp,Cècile Trattoria,"118 S Brand Blvd, Glendale, CA",restaurant,,,3.9,3.9,34.14552423884918,-118.25422663386428,Hollywood / New Hampshire Layover,6002.8,217,https://www.yelp.com/biz/c%C3%A8cile-trattoria-glendale-5?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
b87BpAdxs6lUeMi62V13XQ,yelp,Plateia,"425 Westwood Plz, Los Angeles, CA",restaurant,2,,3.9,3.9,34.069379,-118.445407,Hilgard / Westholme,579.8,2,https://www.yelp.com/biz/plateia-los-angeles?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
8624CdgnEBqcgfyzX33MIw,yelp,Nano Cafe,"322 W Sierra Madre Blvd, Sierra Madre, CA",restaurant,2,,3.9,3.9,34.16158,-118.05943,Valley / Temple City,8918.8,76,https://www.yelp.com/biz/nano-cafe-sierra-madre?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
-PLGu_SOe9LW6FRSbA3xUA,yelp,Sage Social Eatery - Covina,"119 N Vincent Ave, Covina, CA",restaurant,2,,3.9,3.9,34.087064,-117.92601,Valley / Santa Anita,10697.1,76,https://www.yelp.com/biz/sage-social-eatery-covina?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
Q0Ljzkft95EWktyfHxsPXg,yelp,CaCao Mexicatessen,"1576 Colorado Blvd, Los Angeles, CA",restaurant,2,,3.9,3.9,34.1394033608805,-118.200551044859,Huntington / Monterey,6053.2,78,https://www.yelp.com/biz/cacao-mexicatessen-los-angeles-2?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
9N_VN5zNJefWLll9cR0-oA,yelp,Another Broken Egg Cafe,"250 East Olive Ave, Burbank, CA",restaurant,2,,3.9,3.9,34.18185716135868,-118.30741,Lankershim / Kling,6359.5,224,https://www.yelp.com/biz/another-broken-egg-cafe-burbank-2?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
_d-OtXKHURy4VaqaMTGG-A,yelp,Penny Oven,"2131 Colorado Blvd, Los Angeles, CA",restaurant,2,,3.9,3.9,34.13946,-118.21275,Huntington / Monterey,6381.9,78,https://www.yelp.com/biz/penny-oven-los-angeles?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
8o0Tr86Xhn9MMioRxT_OmQ,yelp,Snax,"2225 Artesia Blvd, Redondo Beach, CA",restaurant,1,,3.9,3.9,33.87315,-118.37076,Redondo Beach Transit Center,1366.4,210,https://www.yelp.com/biz/snax-redondo-beach-3?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
B2wMC52G_GRsLDhnpu7S0A,yelp,King of Wings,"14406 Hawthorne Blvd, Lawndale, CA",restaurant,2,,3.9,3.9,33.900938,-118.351892,Crenshaw / Rosecrans,2330.9,210,https://www.yelp.com/biz/king-of-wings-lawndale?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
8udj_xoSvewae2_sug-gEw,yelp,Al Campanile,"Salizada San Polo 2088, Venezia, VE",restaurant,2,,3.9,3.9,45.4370608930141,12.3296238339904,Sayre / Eldridge,9858776.3,234,https://www.yelp.com/biz/al-campanile-venezia?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
aa5Zs6R0G4VWnOonUxGwSw,yelp,Cafe Brio,"11645 Wilshire Blvd, Los Angeles, CA",restaurant,1,,3.9,3.9,34.0500350536831,-118.460706591381,Wilshire / Barrington,76.8,720,https://www.yelp.com/biz/cafe-brio-los-angeles?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
XuePXpfz42OYd83mZZ6iDQ,yelp,Sabores Oaxaqueños Restaurant,"5520 Santa Monica Blvd, Los Angeles, CA",restaurant,,,3.9,3.9,34.09047234609336,-118.3101672045004,Santa Monica / Western,79.0,4,https://www.yelp.com/biz/sabores-oaxaque%C3%B1os-restaurant-los-angeles-4?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
ChIJ9-tHwkzGwoARl1uGqnjj9po,google,Corner Bakery Cafe,"300 S Grand Ave LP 150, Los Angeles, CA 90071, USA",restaurant,2,3.8,,3.8,34.0525353,-118.2514235,Grand / 3rd,40.8,14,https://www.google.com/maps/place/?q=place_id:ChIJ9-tHwkzGwoARl1uGqnjj9po
ChIJXfqJyDvHwoARFRd5fFX17bU,google,7-Eleven,"1647 Silver Lake Blvd, Los Angeles, CA 90026, USA",restaurant,1,3.8,,3.8,34.08922330000001,-118.2689931,Sunset / Micheltorena,646.1,2,https://www.google.com/maps/place/?q=place_id:ChIJXfqJyDvHwoARFRd5fFX17bU
ChIJj0NoExnHwoAR-lWl6b8RVRg,google,McDonald's,"1417 Glendale Blvd, Los Angeles, CA 90026, USA",restaurant,1,3.8,,3.8,34.080599,-118.260639,Sunset / Park,292.6,4,https://www.google.com/maps/place/?q=place_id:ChIJj0NoExnHwoAR-lWl6b8RVRg
ChIJTaXRRoDHwoARKcfP6uhvyFE,google,Sanya Korean BBQ,"2897 W Olympic Blvd #105, Los Angeles, CA 90006, USA",restaurant,1,3.8,,3.8,34.0529937,-118.2975525,Olympic / Normandie,208.8,28,https://www.google.com/maps/place/?q=place_id:ChIJTaXRRoDHwoARKcfP6uhvyFE
ChIJR5pEdoTHwoARt5a2U5-FwMI,google,Subway,"1101 S Vermont Ave #112, Los Angeles, CA 90006, USA",restaurant,1,3.8,,3.8,34.0502554,-118.2919465,Vermont / 11th,62.1,204,https://www.google.com/maps/place/?q=place_id:ChIJR5pEdoTHwoARt5a2U5-FwMI
ChIJrd8dE4W4woARTw_PtCe72-g,google,McDonald's,"695 S Western Ave, Los Angeles, CA 90005, USA",restaurant,1,3.8,,3.8,34.0599437,-118.3094998,Western / Wilshire,141.8,66,https://www.google.com/maps/place/?q=place_id:ChIJrd8dE4W4woARTw_PtCe72-g
ChIJMy8DfnnHwoARaGsVvBrF28c,google,Buffalo Wild Wings,"3150 Wilshire Blvd Suite 100, Los Angeles, CA 90010, USA",restaurant,2,3.8,,3.8,34.061233,-118.2910889,Wilshire / Vermont,53.4,20,https://www.google.com/maps/place/?q=place_id:ChIJMy8DfnnHwoARaGsVvBrF28c
ChIJzZDDwty-woART1drcqOG6L0,google,Chipotle Mexican Grill,"7660 Sunset Blvd, Los Angeles, CA 90046, USA",restaurant,1,3.8,,3.8,34.0978471,-118.3569052,Sunset / Stanley,50.9,2,https://www.google.com/maps/place/?q=place_id:ChIJzZDDwty-woART1drcqOG6L0
ChIJRUnRP9y-woARThSwpZ6l1KY,google,Sunset Thai Cuisine,"7513 Sunset Blvd, Los Angeles, CA 90046, USA",restaurant,2,3.8,,3.8,34.098291,-118.3533149,Sunset / Gardner,51.3,2,https://www.google.com/maps/place/?q=place_id:ChIJRUnRP9y-woARThSwpZ6l1KY
ChIJx6beksWkwoARsqTOKOfqKko,google,Chipotle Mexican Grill,"1218 3rd Street Promenade, Santa Monica, CA 90401, USA",restaurant,1,3.8,,3.8,34.0176948,-118.4989856,4th / Arizona,183.4,720,https://www.google.com/maps/place/?q=place_id:ChIJx6beksWkwoARsqTOKOfqKko
ChIJr4vVw8-kwoAR0iEipIyAZWw,google,Starbucks Coffee Company,"1356 3rd Street Promenade, Santa Monica, CA 90401, USA",restaurant,2,3.8,,3.8,34.01579,-118.49647,Santa Monica / 3rd St Promenade,47.7,4,https://www.google.com/maps/place/?q=place_id:ChIJr4vVw8-kwoAR0iEipIyAZWw
ChIJw_lMgiu7woAR-hEr3QydhEg,google,Domino's Pizza,"1865 Lincoln Blvd, Santa Monica, CA 90404, USA",restaurant,1,3.8,,3.8,34.0127992,-118.4829287,5th / Colorado,680.9,20,https://www.google.com/maps/place/?q=place_id:ChIJw_lMgiu7woAR-hEr3QydhEg
ChIJIzmJms-kwoARsrO3XB1NwkA,google,McDonald's,"1540 2nd St, Santa Monica, CA 90405, USA",restaurant,1,3.8,,3.8,34.012092,-118.494355,Broadway / Ocean,211.4,4,https://www.google.com/maps/place/?q=place_id:ChIJIzmJms-kwoARsrO3XB1NwkA
ChIJX9xnhZmlwoARjTj8jUxD0Vc,google,Seaside on the Pier,"250 Santa Monica Pier, Santa Monica, CA 90401, USA",restaurant,,3.8,,3.8,34.0099943,-118.4965085,Broadway / Ocean,329.0,4,https://www.google.com/maps/place/?q=place_id:ChIJX9xnhZmlwoARjTj8jUxD0Vc
ChIJFeZDLla_woAR5-giJXvE0ZA,google,Domino's Pizza,"5065 Hollywood Blvd Ste 101, Los Angeles, CA 90027, USA",restaurant,1,3.8,,3.8,34.1019807,-118.3000525,Normandie / Hollywood,58.9,206,https://www.google.com/maps/place/?q=place_id:ChIJFeZDLla_woAR5-giJXvE0ZA
ChIJK84pV0zHwoARVJrYXPurK1U,google,Del Taco,"4376 Sunset Blvd, Los Angeles, CA 90029, USA",restaurant,1,3.8,,3.8,34.0962831,-118.2850136,Sunset / Fountain,74.6,2,https://www.google.com/maps/place/?q=place_id:ChIJK84pV0zHwoARVJrYXPurK1U
ChIJqe4qTw7HwoARc2fdWyYpuHg,google,McDonald's,"405 N Alvarado St, Los Angeles, CA 90026, USA",restaurant,1,3.8,,3.8,34.07057220000001,-118.2682112,Alvarado / Temple,16.7,2,https://www.google.com/maps/place/?q=place_id:ChIJqe4qTw7HwoARc2fdWyYpuHg
ChIJ-5R0dP3GwoARY55HisD0bDs,google,Domino's Pizza,"1381 Sunset Blvd Ste B, Los Angeles, CA 90026, USA",restaurant,1,3.8,,3.8,34.0735284,-118.2511872,Sunset / Douglas,83.8,4,https://www.google.com/maps/place/?q=place_id:ChIJ-5R0dP3GwoARY55HisD0bDs
ChIJo8Z6gyPHwoARbAA9mLzLQ2w,google,ITALIAN PASTA CO. (ECHO PARK),"1311 Glendale Blvd A, Los Angeles, CA 90026, USA",restaurant,,3.8,,3.8,34.0789144,-118.2607251,Sunset / Park,119.9,4,https://www.google.com/maps/place/?q=place_id:ChIJo8Z6gyPHwoARbAA9mLzLQ2w
ChIJn8brU367woARdFcDeyrnPcI,google,Papa Johns Pizza,"1301 Westwood Blvd, Los Angeles, CA 90024, USA",restaurant,1,3.8,,3.8,34.056779,-118.4429262,Wilshire / Westwood,226.8,720,https://www.google.com/maps/place/?q=place_id:ChIJn8brU367woARdFcDeyrnPcI
ChIJpUxFboa8woARpraH6YbJeEU,google,Cafe Synapse,"Charles E Young Dr S, Los Angeles, CA 90024, USA",restaurant,2,3.8,,3.8,34.0671097,-118.4448257,Le Conte / Westwood,388.1,2,https://www.google.com/maps/place/?q=place_id:ChIJpUxFboa8woARpraH6YbJeEU
ChIJ-zbkHwK7woARxG4mCR4CYTU,google,Starbucks,"1500 Westwood Blvd, Los Angeles, CA 90024, USA",restaurant,2,3.8,,3.8,34.05409,-118.4403,Santa Monica / Westwood,521.2,4,https://www.google.com/maps/place/?q=place_id:ChIJ-zbkHwK7woARxG4mCR4CYTU
ChIJg_9pvwq7woARpE3F_OdaebQ,google,Panda Express,"2204 Sawtelle Blvd, Los Angeles, CA 90064, USA",restaurant,1,3.8,,3.8,34.0380195,-118.4408677,Nebraska / Sepulveda,886.5,4,https://www.google.com/maps/place/?q=place_id:ChIJg_9pvwq7woARpE3F_OdaebQ
ChIJM7ZVgq67woARCeiE-6cKL_U,google,McDonald's,"11300 National Blvd, Los Angeles, CA 90064, USA",restaurant,1,3.8,,3.8,34.02599360000001,-118.4315177,Venice / Sawtelle,1924.7,33,https://www.google.com/maps/place/?q=place_id:ChIJM7ZVgq67woARCeiE-6cKL_U
ChIJIRJIYl-7woARikhhavINvng,google,Fresh Brothers Pizza Brentwood,"11740 San Vicente Blvd, Los Angeles, CA 90049, USA",restaurant,2,3.8,,3.8,34.0531953,-118.4667821,Wilshire / Barrington,664.5,720,https://www.google.com/maps/place/?q=place_id:ChIJIRJIYl-7woARikhhavINvng
ChIJyetjTkK7woARld1ULNGQdIA,google,Domino's Pizza,"12237 Santa Monica Blvd West, Los Angeles, CA 90025, USA",restaurant,1,3.8,,3.8,34.0400818,-118.4655852,Santa Monica / Bundy,245.1,4,https://www.google.com/maps/place/?q=place_id:ChIJyetjTkK7woARld1ULNGQdIA
ChIJOVmEFyu7woARC1UDRi0qCTY,google,Canter's Deli,"12109 Santa Monica Blvd, Los Angeles, CA 90025, USA",restaurant,2,3.8,,3.8,34.0406838,-118.4640395,Santa Monica / Bundy,89.4,4,https://www.google.com/maps/place/?q=place_id:ChIJOVmEFyu7woARC1UDRi0qCTY
ChIJg0M4vvW7woARepRXBy5p_H8,google,Spooning,"9911 S Santa Monica Blvd, Beverly Hills, CA 90212, USA",restaurant,2,3.8,,3.8,34.0654257,-118.4121905,Santa Monica / Wilshire,181.1,4,https://www.google.com/maps/place/?q=place_id:ChIJg0M4vvW7woARepRXBy5p_H8
ChIJ9_-W9Pu7woARhaLSlalivGE,google,Chipotle Mexican Grill,"244 S Beverly Dr, Beverly Hills, CA 90212, USA",restaurant,1,3.8,,3.8,34.0633238,-118.3988293,Olympic / Beverwil,396.7,28,https://www.google.com/maps/place/?q=place_id:ChIJ9_-W9Pu7woARhaLSlalivGE
ChIJOdjWKEi_woARpFpP_mJBzYo,google,Starbucks Coffee Company,"6102 Sunset Blvd, Los Angeles, CA 90028, USA",restaurant,2,3.8,,3.8,34.09734,-118.32249,Sunset / Gower,63.1,2,https://www.google.com/maps/place/?q=place_id:ChIJOdjWKEi_woARpFpP_mJBzYo
ChIJCSgKOjS_woARtFBEQFOFUQE,google,Taco Bell,"6254 Lexington Ave, Los Angeles, CA 90038, USA",restaurant,1,3.8,,3.8,34.0923621,-118.3263011,Vine / Lexington,55.6,210,https://www.google.com/maps/place/?q=place_id:ChIJCSgKOjS_woARtFBEQFOFUQE
ChIJpeH0kCO_woARbSQYIQjb1JM,google,McDonald's,"1413 North Vine, Hollywood, CA 90028, USA",restaurant,1,3.8,,3.8,34.0966335,-118.3271105,Vine / De Longpre,60.1,210,https://www.google.com/maps/place/?q=place_id:ChIJpeH0kCO_woARbSQYIQjb1JM
ChIJI6Wx-IqzwoARzR-jIkEw7Qk,google,El Pollo Loco,"800 N Sepulveda Blvd, Manhattan Beach, CA 90266, USA",restaurant,1,3.8,,3.8,33.8839354,-118.3956031,Sepulveda / 8th,39.1,232,https://www.google.com/maps/place/?q=place_id:ChIJI6Wx-IqzwoARzR-jIkEw7Qk
B7hN8d0qkE9mPw9LVcomuQ,yelp,Sticky Rice,"317 S Broadway, Los Angeles, CA",restaurant,2,,3.8,3.8,34.05074,-118.248797,Hill / 3rd,101.5,4,https://www.yelp.com/biz/sticky-rice-los-angeles?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
E_3yd3pJAxFPp-zt7aCtZg,yelp,Amante Restaurant,"123 E 9th St, Los Angeles, CA",restaurant,2,,3.8,3.8,34.04112,-118.25427,9th / Main,58.3,66,https://www.yelp.com/biz/amante-restaurant-los-angeles-2?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
Gr_WR1dPvN5BxlN3EoQFrg,yelp,Bossa Nova Brazilian Cuisine,"321 W Olympic Blvd, Los Angeles, CA",restaurant,,,3.8,3.8,34.0423792,-118.2592534,Olive / Olympic,18.1,70,https://www.yelp.com/biz/bossa-nova-brazilian-cuisine-los-angeles-6?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
rKz7-H9utg_qnk8Hq9XeCA,yelp,Oomasa Restaurant,"100 Japanese Village Plaza Mall, Los Angeles, CA",restaurant,2,,3.8,3.8,34.0492265,-118.2396326,Spring / 1st,612.7,28,https://www.yelp.com/biz/oomasa-restaurant-los-angeles-2?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
iXBI6cgoZhI-pzhKf78yyw,yelp,Mastro's Ocean Club,"1200 S Figueroa St, Los Angeles, CA",restaurant,4,,3.8,3.8,34.041242,-118.26657,Grand / Pico,307.7,14,https://www.yelp.com/biz/mastros-ocean-club-los-angeles?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
p78nnAZrr2JxVNqggm0JSQ,yelp,DRAGO Centro,"525 S Flower St, Los Angeles, CA",restaurant,3,,3.8,3.8,34.0514,-118.257504,5th / Flower,154.9,16,https://www.yelp.com/biz/drago-centro-los-angeles?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
yWVGmtbVXGuRLOZ1zR64Yw,yelp,Boil Daddy - DTLA,"1225 E Washington Blvd, Los Angeles, CA",restaurant,,,3.8,3.8,34.024916,-118.25066,Central / Washington,57.4,53,https://www.yelp.com/biz/boil-daddy-dtla-los-angeles?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
mU2KjMSL73Z3kOUnfrK_dg,yelp,For The Win,"317 S Broadway B10, Los Angeles, CA",restaurant,2,,3.8,3.8,34.050782,-118.248775,Hill / 3rd,98.9,4,https://www.yelp.com/biz/for-the-win-los-angeles-21?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
uMY7uC9m7HxRNAZGkjtdbA,yelp,Bossa Nova Brazilian Cuisine,"7181 Sunset Blvd, Los Angeles, CA",restaurant,2,,3.8,3.8,34.098236,-118.346585,Sunset / Poinsettia,176.3,2,https://www.yelp.com/biz/bossa-nova-brazilian-cuisine-los-angeles-4?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
Tykto4okKk2seF86k28dww,yelp,Casa Madera West Hollywood,"8440 Sunset Blvd, West Hollywood, CA",restaurant,4,,3.8,3.8,34.09447,-118.37434,Sunset / Kings,158.2,2,https://www.yelp.com/biz/casa-madera-west-hollywood-west-hollywood-2?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
_Lk0dfzdBAP2rE7SpvC9nQ,yelp,The Backyard,"2301 Highland Ave, Los Angeles, CA",restaurant,2,,3.8,3.8,34.1123848946893,-118.338532531681,Cahuenga / Yucca Layover,1174.1,210,https://www.yelp.com/biz/the-backyard-los-angeles-2?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
D1Fpc0TGhw-OBiKXB6Tcpw,yelp,Max & Helen’s,"127 N Larchmont Blvd, Los Angeles, CA",restaurant,2,,3.8,3.8,34.07389359144879,-118.3239695,Beverly / Larchmont,251.5,14,https://www.yelp.com/biz/max-and-helen-s-los-angeles-2?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
AyZUXwC5E-U6WInXGqcmcA,yelp,Sanamluang Cafe,"5176 Hollywood Blvd, Los Angeles, CA",restaurant,2,,3.8,3.8,34.1014312,-118.3029659,Hollywood / Harvard,145.5,217,https://www.yelp.com/biz/sanamluang-cafe-los-angeles-4?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
rVV49PZJw_6Ef-YKA1fIfA,yelp,Father's Office,"1018 Montana Ave, Santa Monica, CA",restaurant,2,,3.8,3.8,34.02928,-118.49833,Wilshire / 11th,823.2,20,https://www.yelp.com/biz/fathers-office-santa-monica?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
bMXeJ2vO0hjJgKvsrMoBBA,yelp,Calabra,"700 Proper Hotel Rooftop Wilshire Blvd Santa, Santa Monica, CA",restaurant,4,,3.8,3.8,34.021337,-118.49507358161236,Wilshire / Lincoln,135.1,20,https://www.yelp.com/biz/calabra-santa-monica?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
h8u6jVCQhDeGUwkBpC7kqw,yelp,The Lobster,"1602 Ocean Ave, Santa Monica, CA",restaurant,4,,3.8,3.8,34.01104,-118.49491,Broadway / Ocean,253.1,4,https://www.yelp.com/biz/the-lobster-santa-monica?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
xuf7K6IQKZhlP8aXFpIHjQ,yelp,RED O,"1541 Ocean Ave, Santa Monica, CA",restaurant,3,,3.8,3.8,34.01210540703097,-118.49527889509866,Broadway / Ocean,139.8,4,https://www.yelp.com/biz/red-o-santa-monica-6?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
kSku7_iE67w7lIWU5qH4qA,yelp,Tacos Por Favor,"1408 Olympic Blvd, Santa Monica, CA",restaurant,2,,3.8,3.8,34.019676,-118.48017451901434,Santa Monica / 14th,722.6,4,https://www.yelp.com/biz/tacos-por-favor-santa-monica?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
2gKTRrr-S1ahIuX8_WldiQ,yelp,Terrazza,"1910 Ocean Way, Santa Monica, CA",restaurant,3,,3.8,3.8,34.006391,-118.491256,5th / Colorado,838.9,20,https://www.yelp.com/biz/terrazza-santa-monica-6?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
GN-IwZ2Mme6-csZUM1iUOA,yelp,The Georgian Room,"1415 Ocean Ave, Santa Monica, CA",restaurant,,,3.8,3.8,34.013879952885574,-118.4971905728572,Broadway / Ocean,126.3,4,https://www.yelp.com/biz/the-georgian-room-santa-monica?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
7zgHLpec_ctHIMVotWiuiA,yelp,Sirena,"1415 Ocean Ave, Santa Monica, CA",restaurant,,,3.8,3.8,34.01375530872877,-118.49732460229036,Broadway / Ocean,123.5,4,https://www.yelp.com/biz/sirena-santa-monica?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
jiyd_vPjk8hv9W2T7FxYeA,yelp,Palma,"700 Proper Hotel Wilshire Blvd Santa, Santa Monica, CA",restaurant,,,3.8,3.8,34.021337,-118.495073,Wilshire / Lincoln,135.1,20,https://www.yelp.com/biz/palma-santa-monica-2?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
JwvHpb35AU1es7mEajbAnA,yelp,Emmy Squared Pizza,"1920 Colorado Ave, Santa Monica, CA",restaurant,,,3.8,3.8,34.02527,-118.47694,Santa Monica / 20th,485.6,4,https://www.yelp.com/biz/emmy-squared-pizza-santa-monica?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
fkMkgUXTEiW4Bia_3Ko7zg,yelp,Lares Restaurant,"2909 Pico Blvd, Santa Monica, CA",restaurant,2,,3.8,3.8,34.025019,-118.459366,Santa Monica / 26th,1669.0,4,https://www.yelp.com/biz/lares-restaurant-santa-monica?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
548X-vd3OUdsym9xCHp_3g,yelp,Santa Monica Pizza Kitchen,"1318 Wilshire Blvd, Santa Monica, CA",restaurant,1,,3.8,3.8,34.02626,-118.489,Wilshire / 14th,66.9,20,https://www.yelp.com/biz/santa-monica-pizza-kitchen-santa-monica?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
JFUdQnskJ0hdRjEQ9jIPBA,yelp,Tocaya Modern Mexican,"507 Wilshire Blvd, Santa Monica, CA",restaurant,2,,3.8,3.8,34.02039,-118.49731,Wilshire / 6th,81.5,20,https://www.yelp.com/biz/tocaya-modern-mexican-santa-monica?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
CYO3qaQPtCvcezz68y75IA,yelp,Wood Ranch Brentwood,"11700 Wilshire Blvd, Los Angeles, CA",restaurant,2,,3.8,3.8,34.04914737070846,-118.4609612,Wilshire / Barrington,14.2,20,https://www.yelp.com/biz/wood-ranch-brentwood-los-angeles?adjust_creative=85PVB_CXUayFuBfpSaKuwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=85PVB_CXUayFuBfpSaKuwQ
